time,Desa,Dusun,DiseasestoPlot,MOUYN,GIS_time,Desa_pop_2018,Disease_cat,NumDiagnoses,TotalYearlyPatients
zAfter,Sejahtera,Sungai Belit,Tuberculosis,1,21.20352088,4058.735046,Infectious,3,114
zAfter,Sejahtera,Sungai Belit,Untracked,1,21.20352088,4058.735046,Untracked,91,456
zAfter,Sejahtera,Sungai Belit,Upper respiratory infections,1,21.20352088,4058.735046,Infectious,6,114
zAfter,Sejahtera,Tanjung Gunung,Anemia,1,21.20352088,4058.735046,Other,0,79
zAfter,Sejahtera,Tanjung Gunung,Childhood-cluster diseases,1,21.20352088,4058.735046,Infectious,0,79
zAfter,Sejahtera,Tanjung Gunung,COPD,1,21.20352088,4058.735046,Non-infectious,1,79
zAfter,Sejahtera,Tanjung Gunung,Dental disease,1,21.20352088,4058.735046,Other,8,79
zAfter,Sejahtera,Tanjung Gunung,Diabetes,1,21.20352088,4058.735046,Non-infectious,3,79
zAfter,Sejahtera,Tanjung Gunung,Diarrheal disease,1,21.20352088,4058.735046,Infectious,5,79
zAfter,Sejahtera,Tanjung Gunung,Heart Disease,1,21.20352088,4058.735046,Non-infectious,3,79
zAfter,Sejahtera,Tanjung Gunung,Liver Disease,1,21.20352088,4058.735046,Other,0,79
zAfter,Sejahtera,Tanjung Gunung,Lower respiratory infections,1,21.20352088,4058.735046,Infectious,6,79
zAfter,Sejahtera,Tanjung Gunung,Malaria,1,21.20352088,4058.735046,Infectious,0,79
zAfter,Sejahtera,Tanjung Gunung,Malnutrition,1,21.20352088,4058.735046,Non-infectious,0,79
zAfter,Sejahtera,Tanjung Gunung,NTD,1,21.20352088,4058.735046,Infectious,1,711
zAfter,Sejahtera,Tanjung Gunung,Trauma,1,21.20352088,4058.735046,Other,0,79
zAfter,Sejahtera,Tanjung Gunung,Tuberculosis,1,21.20352088,4058.735046,Infectious,2,79
zAfter,Sejahtera,Tanjung Gunung,Untracked,1,21.20352088,4058.735046,Untracked,58,316
zAfter,Sejahtera,Tanjung Gunung,Upper respiratory infections,1,21.20352088,4058.735046,Infectious,4,79
zAfter,Sempurna,Sempurna,Anemia,1,194.5201699,774.2022247,Other,0,1
zAfter,Sempurna,Sempurna,Childhood-cluster diseases,1,194.5201699,774.2022247,Infectious,0,1
zAfter,Sempurna,Sempurna,COPD,1,194.5201699,774.2022247,Non-infectious,0,1
zAfter,Sempurna,Sempurna,Dental disease,1,194.5201699,774.2022247,Other,0,1
zAfter,Sempurna,Sempurna,Diabetes,1,194.5201699,774.2022247,Non-infectious,0,1
zAfter,Sempurna,Sempurna,Diarrheal disease,1,194.5201699,774.2022247,Infectious,0,1
zAfter,Sempurna,Sempurna,Heart Disease,1,194.5201699,774.2022247,Non-infectious,0,1
zAfter,Sempurna,Sempurna,Liver Disease,1,194.5201699,774.2022247,Other,0,1
zAfter,Sempurna,Sempurna,Lower respiratory infections,1,194.5201699,774.2022247,Infectious,0,1
zAfter,Sempurna,Sempurna,Malaria,1,194.5201699,774.2022247,Infectious,0,1
zAfter,Sempurna,Sempurna,Malnutrition,1,194.5201699,774.2022247,Non-infectious,0,1
zAfter,Sempurna,Sempurna,NTD,1,194.5201699,774.2022247,Infectious,0,9
zAfter,Sempurna,Sempurna,Trauma,1,194.5201699,774.2022247,Other,0,1
zAfter,Sempurna,Sempurna,Tuberculosis,1,194.5201699,774.2022247,Infectious,0,1
zAfter,Sempurna,Sempurna,Untracked,1,194.5201699,774.2022247,Untracked,1,4
zAfter,Sempurna,Sempurna,Upper respiratory infections,1,194.5201699,774.2022247,Infectious,0,1
zAfter,Simpang Tiga,Parit Bugis,Anemia,1,30.72844449,3222.840711,Other,0,19
zAfter,Simpang Tiga,Parit Bugis,Childhood-cluster diseases,1,30.72844449,3222.840711,Infectious,0,19
zAfter,Simpang Tiga,Parit Bugis,COPD,1,30.72844449,3222.840711,Non-infectious,0,19
zAfter,Simpang Tiga,Parit Bugis,Dental disease,1,30.72844449,3222.840711,Other,1,19
zAfter,Simpang Tiga,Parit Bugis,Diabetes,1,30.72844449,3222.840711,Non-infectious,0,19
zAfter,Simpang Tiga,Parit Bugis,Diarrheal disease,1,30.72844449,3222.840711,Infectious,1,19
zAfter,Simpang Tiga,Parit Bugis,Heart Disease,1,30.72844449,3222.840711,Non-infectious,0,19
zAfter,Simpang Tiga,Parit Bugis,Liver Disease,1,30.72844449,3222.840711,Other,0,19
zAfter,Simpang Tiga,Parit Bugis,Lower respiratory infections,1,30.72844449,3222.840711,Infectious,3,19
zAfter,Simpang Tiga,Parit Bugis,Malaria,1,30.72844449,3222.840711,Infectious,0,19
zAfter,Simpang Tiga,Parit Bugis,Malnutrition,1,30.72844449,3222.840711,Non-infectious,0,19
zAfter,Simpang Tiga,Parit Bugis,NTD,1,30.72844449,3222.840711,Infectious,0,171
zAfter,Simpang Tiga,Parit Bugis,Trauma,1,30.72844449,3222.840711,Other,1,19
zAfter,Simpang Tiga,Parit Bugis,Tuberculosis,1,30.72844449,3222.840711,Infectious,0,19
zAfter,Simpang Tiga,Parit Bugis,Untracked,1,30.72844449,3222.840711,Untracked,15,76
zAfter,Simpang Tiga,Parit Bugis,Upper respiratory infections,1,30.72844449,3222.840711,Infectious,0,19
zAfter,Simpang Tiga,Semanai,Anemia,1,30.72844449,3222.840711,Other,0,47
zAfter,Simpang Tiga,Semanai,Childhood-cluster diseases,1,30.72844449,3222.840711,Infectious,0,47
zAfter,Simpang Tiga,Semanai,COPD,1,30.72844449,3222.840711,Non-infectious,1,47
zAfter,Simpang Tiga,Semanai,Dental disease,1,30.72844449,3222.840711,Other,9,47
zAfter,Simpang Tiga,Semanai,Diabetes,1,30.72844449,3222.840711,Non-infectious,0,47
zAfter,Simpang Tiga,Semanai,Diarrheal disease,1,30.72844449,3222.840711,Infectious,1,47
zAfter,Simpang Tiga,Semanai,Heart Disease,1,30.72844449,3222.840711,Non-infectious,1,47
zAfter,Simpang Tiga,Semanai,Liver Disease,1,30.72844449,3222.840711,Other,0,47
zAfter,Simpang Tiga,Semanai,Lower respiratory infections,1,30.72844449,3222.840711,Infectious,2,47
zAfter,Simpang Tiga,Semanai,Malaria,1,30.72844449,3222.840711,Infectious,0,47
zAfter,Simpang Tiga,Semanai,Malnutrition,1,30.72844449,3222.840711,Non-infectious,0,47
zAfter,Simpang Tiga,Semanai,NTD,1,30.72844449,3222.840711,Infectious,1,423
zAfter,Simpang Tiga,Semanai,Trauma,1,30.72844449,3222.840711,Other,2,47
zAfter,Simpang Tiga,Semanai,Tuberculosis,1,30.72844449,3222.840711,Infectious,1,47
zAfter,Simpang Tiga,Semanai,Untracked,1,30.72844449,3222.840711,Untracked,32,188
zAfter,Simpang Tiga,Semanai,Upper respiratory infections,1,30.72844449,3222.840711,Infectious,2,47
zAfter,Simpang Tiga,Siduk,Anemia,1,30.72844449,3222.840711,Other,0,81
zAfter,Simpang Tiga,Siduk,Childhood-cluster diseases,1,30.72844449,3222.840711,Infectious,0,81
zAfter,Simpang Tiga,Siduk,COPD,1,30.72844449,3222.840711,Non-infectious,1,81
zAfter,Simpang Tiga,Siduk,Dental disease,1,30.72844449,3222.840711,Other,22,81
zAfter,Simpang Tiga,Siduk,Diabetes,1,30.72844449,3222.840711,Non-infectious,3,81
zAfter,Simpang Tiga,Siduk,Diarrheal disease,1,30.72844449,3222.840711,Infectious,0,81
zAfter,Simpang Tiga,Siduk,Heart Disease,1,30.72844449,3222.840711,Non-infectious,2,81
zAfter,Simpang Tiga,Siduk,Liver Disease,1,30.72844449,3222.840711,Other,0,81
zAfter,Simpang Tiga,Siduk,Lower respiratory infections,1,30.72844449,3222.840711,Infectious,2,81
zAfter,Simpang Tiga,Siduk,Malaria,1,30.72844449,3222.840711,Infectious,0,81
zAfter,Simpang Tiga,Siduk,Malnutrition,1,30.72844449,3222.840711,Non-infectious,0,81
zAfter,Simpang Tiga,Siduk,NTD,1,30.72844449,3222.840711,Infectious,0,729
zAfter,Simpang Tiga,Siduk,Trauma,1,30.72844449,3222.840711,Other,2,81
zAfter,Simpang Tiga,Siduk,Tuberculosis,1,30.72844449,3222.840711,Infectious,3,81
zAfter,Simpang Tiga,Siduk,Untracked,1,30.72844449,3222.840711,Untracked,54,324
zAfter,Simpang Tiga,Siduk,Upper respiratory infections,1,30.72844449,3222.840711,Infectious,3,81
zAfter,Sutra,Payak Itam,Anemia,1,7.79887168,2902.283717,Other,0,221
zAfter,Sutra,Payak Itam,Childhood-cluster diseases,1,7.79887168,2902.283717,Infectious,0,221
zAfter,Sutra,Payak Itam,COPD,1,7.79887168,2902.283717,Non-infectious,6,221
zAfter,Sutra,Payak Itam,Dental disease,1,7.79887168,2902.283717,Other,44,221
zAfter,Sutra,Payak Itam,Diabetes,1,7.79887168,2902.283717,Non-infectious,5,221
zAfter,Sutra,Payak Itam,Diarrheal disease,1,7.79887168,2902.283717,Infectious,5,221
zAfter,Sutra,Payak Itam,Heart Disease,1,7.79887168,2902.283717,Non-infectious,4,221
zAfter,Sutra,Payak Itam,Liver Disease,1,7.79887168,2902.283717,Other,0,221
zAfter,Sutra,Payak Itam,Lower respiratory infections,1,7.79887168,2902.283717,Infectious,13,221
zAfter,Sutra,Payak Itam,Malaria,1,7.79887168,2902.283717,Infectious,0,221
zAfter,Sutra,Payak Itam,Malnutrition,1,7.79887168,2902.283717,Non-infectious,1,221
zAfter,Sutra,Payak Itam,NTD,1,7.79887168,2902.283717,Infectious,6,1989
zAfter,Sutra,Payak Itam,Trauma,1,7.79887168,2902.283717,Other,3,221
zAfter,Sutra,Payak Itam,Tuberculosis,1,7.79887168,2902.283717,Infectious,3,221
zAfter,Sutra,Payak Itam,Untracked,1,7.79887168,2902.283717,Untracked,159,884
zAfter,Sutra,Payak Itam,Upper respiratory infections,1,7.79887168,2902.283717,Infectious,25,221
zAfter,Sutra,Sekip,Anemia,1,7.79887168,2902.283717,Other,4,357
zAfter,Sutra,Sekip,Childhood-cluster diseases,1,7.79887168,2902.283717,Infectious,0,357
zAfter,Sutra,Sekip,COPD,1,7.79887168,2902.283717,Non-infectious,6,357
zAfter,Sutra,Sekip,Dental disease,1,7.79887168,2902.283717,Other,95,357
zAfter,Sutra,Sekip,Diabetes,1,7.79887168,2902.283717,Non-infectious,15,357
zAfter,Sutra,Sekip,Diarrheal disease,1,7.79887168,2902.283717,Infectious,25,357
zAfter,Sutra,Sekip,Heart Disease,1,7.79887168,2902.283717,Non-infectious,17,357
zAfter,Sutra,Sekip,Liver Disease,1,7.79887168,2902.283717,Other,1,357
zAfter,Sutra,Sekip,Lower respiratory infections,1,7.79887168,2902.283717,Infectious,19,357
zAfter,Sutra,Sekip,Malaria,1,7.79887168,2902.283717,Infectious,0,357
zAfter,Sutra,Sekip,Malnutrition,1,7.79887168,2902.283717,Non-infectious,0,357
zAfter,Sutra,Sekip,NTD,1,7.79887168,2902.283717,Infectious,5,3213
zAfter,Sutra,Sekip,Trauma,1,7.79887168,2902.283717,Other,5,357
zAfter,Sutra,Sekip,Tuberculosis,1,7.79887168,2902.283717,Infectious,0,357
zAfter,Sutra,Sekip,Untracked,1,7.79887168,2902.283717,Untracked,256,1428
zAfter,Sutra,Sekip,Upper respiratory infections,1,7.79887168,2902.283717,Infectious,46,357
zAfter,Sutra,Selimau,Anemia,1,7.79887168,2902.283717,Other,1,69
zAfter,Sutra,Selimau,Childhood-cluster diseases,1,7.79887168,2902.283717,Infectious,1,69
zAfter,Sutra,Selimau,COPD,1,7.79887168,2902.283717,Non-infectious,0,69
zAfter,Sutra,Selimau,Dental disease,1,7.79887168,2902.283717,Other,15,69
zAfter,Sutra,Selimau,Diabetes,1,7.79887168,2902.283717,Non-infectious,4,69
zAfter,Sutra,Selimau,Diarrheal disease,1,7.79887168,2902.283717,Infectious,3,69
zAfter,Sutra,Selimau,Heart Disease,1,7.79887168,2902.283717,Non-infectious,2,69
zAfter,Sutra,Selimau,Liver Disease,1,7.79887168,2902.283717,Other,0,69
zAfter,Sutra,Selimau,Lower respiratory infections,1,7.79887168,2902.283717,Infectious,1,69
zAfter,Sutra,Selimau,Malaria,1,7.79887168,2902.283717,Infectious,0,69
zAfter,Sutra,Selimau,Malnutrition,1,7.79887168,2902.283717,Non-infectious,0,69
zAfter,Sutra,Selimau,NTD,1,7.79887168,2902.283717,Infectious,0,621
zAfter,Sutra,Selimau,Trauma,1,7.79887168,2902.283717,Other,1,69
zAfter,Sutra,Selimau,Tuberculosis,1,7.79887168,2902.283717,Infectious,0,69
zAfter,Sutra,Selimau,Untracked,1,7.79887168,2902.283717,Untracked,51,276
zAfter,Sutra,Selimau,Upper respiratory infections,1,7.79887168,2902.283717,Infectious,6,69
zAfter,Sutra,Sukadana,Anemia,1,7.79887168,2902.283717,Other,6,514
zAfter,Sutra,Sukadana,Childhood-cluster diseases,1,7.79887168,2902.283717,Infectious,1,514
zAfter,Sutra,Sukadana,COPD,1,7.79887168,2902.283717,Non-infectious,3,514
zAfter,Sutra,Sukadana,Dental disease,1,7.79887168,2902.283717,Other,138,514
zAfter,Sutra,Sukadana,Diabetes,1,7.79887168,2902.283717,Non-infectious,22,514
zAfter,Sutra,Sukadana,Diarrheal disease,1,7.79887168,2902.283717,Infectious,19,514
zAfter,Sutra,Sukadana,Heart Disease,1,7.79887168,2902.283717,Non-infectious,20,514
zAfter,Sutra,Sukadana,Liver Disease,1,7.79887168,2902.283717,Other,0,514
zAfter,Sutra,Sukadana,Lower respiratory infections,1,7.79887168,2902.283717,Infectious,23,514
zAfter,Sutra,Sukadana,Malaria,1,7.79887168,2902.283717,Infectious,0,514
zAfter,Sutra,Sukadana,Malnutrition,1,7.79887168,2902.283717,Non-infectious,0,514
zAfter,Sutra,Sukadana,NTD,1,7.79887168,2902.283717,Infectious,15,4626
zAfter,Sutra,Sukadana,Trauma,1,7.79887168,2902.283717,Other,11,514
zAfter,Sutra,Sukadana,Tuberculosis,1,7.79887168,2902.283717,Infectious,6,514
zAfter,Sutra,Sukadana,Untracked,1,7.79887168,2902.283717,Untracked,352,2056
zAfter,Sutra,Sukadana,Upper respiratory infections,1,7.79887168,2902.283717,Infectious,47,514
zAfter,Sutra,Tanah Merah,Anemia,1,7.79887168,2902.283717,Other,6,628
zAfter,Sutra,Tanah Merah,Childhood-cluster diseases,1,7.79887168,2902.283717,Infectious,3,628
zAfter,Sutra,Tanah Merah,COPD,1,7.79887168,2902.283717,Non-infectious,2,628
zAfter,Sutra,Tanah Merah,Dental disease,1,7.79887168,2902.283717,Other,162,628
zAfter,Sutra,Tanah Merah,Diabetes,1,7.79887168,2902.283717,Non-infectious,18,628
zAfter,Sutra,Tanah Merah,Diarrheal disease,1,7.79887168,2902.283717,Infectious,37,628
zAfter,Sutra,Tanah Merah,Heart Disease,1,7.79887168,2902.283717,Non-infectious,17,628
zAfter,Sutra,Tanah Merah,Liver Disease,1,7.79887168,2902.283717,Other,4,628
zAfter,Sutra,Tanah Merah,Lower respiratory infections,1,7.79887168,2902.283717,Infectious,35,628
zAfter,Sutra,Tanah Merah,Malaria,1,7.79887168,2902.283717,Infectious,0,628
zAfter,Sutra,Tanah Merah,Malnutrition,1,7.79887168,2902.283717,Non-infectious,0,628
zAfter,Sutra,Tanah Merah,NTD,1,7.79887168,2902.283717,Infectious,9,5652
zAfter,Sutra,Tanah Merah,Trauma,1,7.79887168,2902.283717,Other,12,628
zAfter,Sutra,Tanah Merah,Tuberculosis,1,7.79887168,2902.283717,Infectious,2,628
zAfter,Sutra,Tanah Merah,Untracked,1,7.79887168,2902.283717,Untracked,461,2512
zAfter,Sutra,Tanah Merah,Upper respiratory infections,1,7.79887168,2902.283717,Infectious,96,628
zAfter,Tanjung Satai,Kepuyu,Anemia,0,92.48925745,2994.249809,Other,0,2
zAfter,Tanjung Satai,Kepuyu,Childhood-cluster diseases,0,92.48925745,2994.249809,Infectious,0,2
zAfter,Tanjung Satai,Kepuyu,COPD,0,92.48925745,2994.249809,Non-infectious,0,2
zAfter,Tanjung Satai,Kepuyu,Dental disease,0,92.48925745,2994.249809,Other,0,2
zAfter,Tanjung Satai,Kepuyu,Diabetes,0,92.48925745,2994.249809,Non-infectious,0,2
zAfter,Tanjung Satai,Kepuyu,Diarrheal disease,0,92.48925745,2994.249809,Infectious,0,2
zAfter,Tanjung Satai,Kepuyu,Heart Disease,0,92.48925745,2994.249809,Non-infectious,0,2
zAfter,Tanjung Satai,Kepuyu,Liver Disease,0,92.48925745,2994.249809,Other,0,2
zAfter,Tanjung Satai,Kepuyu,Lower respiratory infections,0,92.48925745,2994.249809,Infectious,0,2
zAfter,Tanjung Satai,Kepuyu,Malaria,0,92.48925745,2994.249809,Infectious,0,2
zAfter,Tanjung Satai,Kepuyu,Malnutrition,0,92.48925745,2994.249809,Non-infectious,0,2
zAfter,Tanjung Satai,Kepuyu,NTD,0,92.48925745,2994.249809,Infectious,0,18
zAfter,Tanjung Satai,Kepuyu,Trauma,0,92.48925745,2994.249809,Other,0,2
zAfter,Tanjung Satai,Kepuyu,Tuberculosis,0,92.48925745,2994.249809,Infectious,0,2
zAfter,Tanjung Satai,Kepuyu,Untracked,0,92.48925745,2994.249809,Untracked,1,8
zAfter,Tanjung Satai,Kepuyu,Upper respiratory infections,0,92.48925745,2994.249809,Infectious,1,2
zAfter,Tanjung Satai,Muara Keramat,Anemia,0,92.48925745,2994.249809,Other,0,1
zAfter,Tanjung Satai,Muara Keramat,Childhood-cluster diseases,0,92.48925745,2994.249809,Infectious,0,1
zAfter,Tanjung Satai,Muara Keramat,COPD,0,92.48925745,2994.249809,Non-infectious,0,1
zAfter,Tanjung Satai,Muara Keramat,Dental disease,0,92.48925745,2994.249809,Other,0,1
zAfter,Tanjung Satai,Muara Keramat,Diabetes,0,92.48925745,2994.249809,Non-infectious,0,1
zAfter,Tanjung Satai,Muara Keramat,Diarrheal disease,0,92.48925745,2994.249809,Infectious,0,1
zAfter,Tanjung Satai,Muara Keramat,Heart Disease,0,92.48925745,2994.249809,Non-infectious,0,1
zAfter,Tanjung Satai,Muara Keramat,Liver Disease,0,92.48925745,2994.249809,Other,0,1
zAfter,Tanjung Satai,Muara Keramat,Lower respiratory infections,0,92.48925745,2994.249809,Infectious,0,1
zAfter,Tanjung Satai,Muara Keramat,Malaria,0,92.48925745,2994.249809,Infectious,0,1
zAfter,Tanjung Satai,Muara Keramat,Malnutrition,0,92.48925745,2994.249809,Non-infectious,0,1
zAfter,Tanjung Satai,Muara Keramat,NTD,0,92.48925745,2994.249809,Infectious,0,9
zAfter,Tanjung Satai,Muara Keramat,Trauma,0,92.48925745,2994.249809,Other,0,1
zAfter,Tanjung Satai,Muara Keramat,Tuberculosis,0,92.48925745,2994.249809,Infectious,0,1
zAfter,Tanjung Satai,Muara Keramat,Untracked,0,92.48925745,2994.249809,Untracked,1,4
zAfter,Tanjung Satai,Muara Keramat,Upper respiratory infections,0,92.48925745,2994.249809,Infectious,0,1
zAfter,Teluk Bayur,Bayur Indah,Anemia,1,208.8126185,1025.443866,Other,0,3
zAfter,Teluk Bayur,Bayur Indah,Childhood-cluster diseases,1,208.8126185,1025.443866,Infectious,0,3
zAfter,Teluk Bayur,Bayur Indah,COPD,1,208.8126185,1025.443866,Non-infectious,0,3
zAfter,Teluk Bayur,Bayur Indah,Dental disease,1,208.8126185,1025.443866,Other,0,3
zAfter,Teluk Bayur,Bayur Indah,Diabetes,1,208.8126185,1025.443866,Non-infectious,0,3
zAfter,Teluk Bayur,Bayur Indah,Diarrheal disease,1,208.8126185,1025.443866,Infectious,0,3
zAfter,Teluk Bayur,Bayur Indah,Heart Disease,1,208.8126185,1025.443866,Non-infectious,0,3
zAfter,Teluk Bayur,Bayur Indah,Liver Disease,1,208.8126185,1025.443866,Other,0,3
zAfter,Teluk Bayur,Bayur Indah,Lower respiratory infections,1,208.8126185,1025.443866,Infectious,0,3
zAfter,Teluk Bayur,Bayur Indah,Malaria,1,208.8126185,1025.443866,Infectious,0,3
zAfter,Teluk Bayur,Bayur Indah,Malnutrition,1,208.8126185,1025.443866,Non-infectious,0,3
zAfter,Teluk Bayur,Bayur Indah,NTD,1,208.8126185,1025.443866,Infectious,0,27
zAfter,Teluk Bayur,Bayur Indah,Trauma,1,208.8126185,1025.443866,Other,0,3
zAfter,Teluk Bayur,Bayur Indah,Tuberculosis,1,208.8126185,1025.443866,Infectious,0,3
zAfter,Teluk Bayur,Bayur Indah,Untracked,1,208.8126185,1025.443866,Untracked,2,12
zAfter,Teluk Bayur,Bayur Indah,Upper respiratory infections,1,208.8126185,1025.443866,Infectious,1,3
zAfter,Teluk Bayur,Sungai Putih,Anemia,1,208.8126185,1025.443866,Other,0,2
zAfter,Teluk Bayur,Sungai Putih,Childhood-cluster diseases,1,208.8126185,1025.443866,Infectious,0,2
zAfter,Teluk Bayur,Sungai Putih,COPD,1,208.8126185,1025.443866,Non-infectious,0,2
zAfter,Teluk Bayur,Sungai Putih,Dental disease,1,208.8126185,1025.443866,Other,0,2
zAfter,Teluk Bayur,Sungai Putih,Diabetes,1,208.8126185,1025.443866,Non-infectious,0,2
zAfter,Teluk Bayur,Sungai Putih,Diarrheal disease,1,208.8126185,1025.443866,Infectious,0,2
zAfter,Teluk Bayur,Sungai Putih,Heart Disease,1,208.8126185,1025.443866,Non-infectious,0,2
zAfter,Teluk Bayur,Sungai Putih,Liver Disease,1,208.8126185,1025.443866,Other,0,2
zAfter,Teluk Bayur,Sungai Putih,Lower respiratory infections,1,208.8126185,1025.443866,Infectious,0,2
zAfter,Teluk Bayur,Sungai Putih,Malaria,1,208.8126185,1025.443866,Infectious,0,2
zAfter,Teluk Bayur,Sungai Putih,Malnutrition,1,208.8126185,1025.443866,Non-infectious,0,2
zAfter,Teluk Bayur,Sungai Putih,NTD,1,208.8126185,1025.443866,Infectious,0,18
zAfter,Teluk Bayur,Sungai Putih,Trauma,1,208.8126185,1025.443866,Other,0,2
zAfter,Teluk Bayur,Sungai Putih,Tuberculosis,1,208.8126185,1025.443866,Infectious,0,2
zAfter,Teluk Bayur,Sungai Putih,Untracked,1,208.8126185,1025.443866,Untracked,2,8
zAfter,Teluk Bayur,Sungai Putih,Upper respiratory infections,1,208.8126185,1025.443866,Infectious,0,2
zAfter,Teluk Melano,Dwi Jaya Makmur,Anemia,1,28.86850416,1481.569025,Other,0,68
zAfter,Teluk Melano,Dwi Jaya Makmur,Childhood-cluster diseases,1,28.86850416,1481.569025,Infectious,0,68
zAfter,Teluk Melano,Dwi Jaya Makmur,COPD,1,28.86850416,1481.569025,Non-infectious,2,68
zAfter,Teluk Melano,Dwi Jaya Makmur,Dental disease,1,28.86850416,1481.569025,Other,18,68
zAfter,Teluk Melano,Dwi Jaya Makmur,Diabetes,1,28.86850416,1481.569025,Non-infectious,6,68
zAfter,Teluk Melano,Dwi Jaya Makmur,Diarrheal disease,1,28.86850416,1481.569025,Infectious,0,68
zAfter,Teluk Melano,Dwi Jaya Makmur,Heart Disease,1,28.86850416,1481.569025,Non-infectious,3,68
zAfter,Teluk Melano,Dwi Jaya Makmur,Liver Disease,1,28.86850416,1481.569025,Other,0,68
zAfter,Teluk Melano,Dwi Jaya Makmur,Lower respiratory infections,1,28.86850416,1481.569025,Infectious,3,68
zAfter,Teluk Melano,Dwi Jaya Makmur,Malaria,1,28.86850416,1481.569025,Infectious,0,68
zAfter,Teluk Melano,Dwi Jaya Makmur,Malnutrition,1,28.86850416,1481.569025,Non-infectious,0,68
zAfter,Teluk Melano,Dwi Jaya Makmur,NTD,1,28.86850416,1481.569025,Infectious,2,612
zAfter,Teluk Melano,Dwi Jaya Makmur,Trauma,1,28.86850416,1481.569025,Other,0,68
zAfter,Teluk Melano,Dwi Jaya Makmur,Tuberculosis,1,28.86850416,1481.569025,Infectious,0,68
zAfter,Teluk Melano,Dwi Jaya Makmur,Untracked,1,28.86850416,1481.569025,Untracked,48,272
zAfter,Teluk Melano,Dwi Jaya Makmur,Upper respiratory infections,1,28.86850416,1481.569025,Infectious,3,68
zAfter,Teluk Melano,Eka Jaya Indah,Anemia,1,28.86850416,1481.569025,Other,2,220
zAfter,Teluk Melano,Eka Jaya Indah,Childhood-cluster diseases,1,28.86850416,1481.569025,Infectious,0,220
zAfter,Teluk Melano,Eka Jaya Indah,COPD,1,28.86850416,1481.569025,Non-infectious,1,220
zAfter,Teluk Melano,Eka Jaya Indah,Dental disease,1,28.86850416,1481.569025,Other,54,220
zAfter,Teluk Melano,Eka Jaya Indah,Diabetes,1,28.86850416,1481.569025,Non-infectious,8,220
zAfter,Teluk Melano,Eka Jaya Indah,Diarrheal disease,1,28.86850416,1481.569025,Infectious,4,220
